ID,Text,LabelID
92,"I've been reading up on high blood pressure symptoms in pets and wanted to share some concerns about my dog. He's been exhibiting abnormal behavior, like restlessness and aggression. Additionally, I've noticed abnormal heart sounds during his last check-up, coupled with rapid, shallow breathing. Furthermore, he's been bumping into objects and seems disoriented at times. Coupled with these symptoms, he's been vomiting occasionally and has shown sudden blindness. Moreover, he's been drinking more water than usual and has experienced sudden death. Could these be indicators of high blood pressure? Any insights or advice would be greatly appreciated.",ASC1022
93,"High blood pressure, a silent menace in our beloved pets, can manifest in various ways. From abnormal behavior to sudden blindness, the signs can be subtle yet critical. Keep an eye out for decreased appetite, depression, and disorientation, as these could indicate underlying issues. Abnormal heart sounds, murmurs, and rapid, shallow breathing should never be ignored. If you notice your pet bumping into objects or experiencing seizures, it's time for urgent veterinary attention. Watch for fixed, dilated pupils, blood in the eye, or sudden death, as these are red flags. Other symptoms such as frequent urination, increased water intake, vomiting, weight loss, and paralysis demand immediate intervention for the well-being of your furry companion.",ASC1022
94,"Your pet's health is in your hands. Recognizing the subtle signs of high blood pressure could save their life. Notice changes in behavior, appetite, and energy levels. Abnormal heart sounds, murmurs, and rapid, shallow breathing are alarming. Look out for sudden blindness, disorientation, or seizures – these warrant urgent veterinary care. Don't overlook fixed, dilated pupils, blood in the eye, or sudden death. From frequent urination to increased water intake, vomiting, weight loss, and paralysis, every symptom counts. Stay vigilant and act swiftly to protect your furry friend's health.",ASC1022
95,"High blood pressure in pets is a serious concern, but early detection can make all the difference. Learn to recognize the signs: abnormal behavior, decreased appetite, depression, and disorientation. Listen for abnormal heart sounds, murmurs, and rapid, shallow breathing. Keep an eye out for sudden blindness, seizures, or fixed, dilated pupils. Notice any blood in the eye, bumping into objects, or paralysis – these are urgent. Don't delay if you observe frequent urination, increased water intake, vomiting, weight loss, or sudden death. Act fast for your pet's sake.",ASC1022
96,"Don't Miss These Signs of High Blood Pressure in Pets!  Abnormal behavior, decreased appetite, disorientation, sudden blindness – every change counts.  Get them checked if you notice rapid breathing, seizures, or fixed dilated pupils! ",ASC1022
97,"Stay informed about your pet's health – it could save their life. Look for changes in behavior, appetite, and mood. Abnormal heart sounds, murmurs, or rapid breathing are warning signs. Be alert to sudden blindness, disorientation, or seizures – they need immediate attention. Don't ignore fixed, dilated pupils, blood in the eye, or sudden death. From frequent urination to increased water intake, vomiting, weight loss, and paralysis, every symptom is significant. Act swiftly and decisively for your pet's well-being.",ASC1022
98,"I'm worried about my pet's health – can anyone help? They're showing abnormal behavior, decreased appetite, and seem disoriented. I've noticed abnormal heart sounds and rapid breathing too. Could it be hypertension? I'm concerned about sudden blindness or seizures. Anyone else experienced this? Any advice would be appreciated!",ASC1022
99,"Stay vigilant – your pet's health depends on it! Watch for abnormal behavior, decreased appetite, or disorientation. Notice any changes in breathing or heart sounds. Be alarmed by sudden blindness, seizures, or fixed dilated pupils. Don't ignore signs like blood in the eye, bumping into objects, or paralysis. From frequent urination to increased water intake, vomiting, weight loss, and sudden death – every symptom matters. Act fast for your furry friend's sake.",ASC1022
100,"Recognize the signs of high blood pressure to protect your pet's health. Watch for subtle changes like abnormal behavior, decreased appetite, or depression. Listen for abnormal heart sounds, murmurs, or rapid breathing. Be alert to sudden blindness, seizures, or fixed dilated pupils. Don't overlook blood in the eye, bumping into objects, or paralysis – these are serious. From frequent urination to increased water intake, vomiting, weight loss, and sudden death, every symptom requires attention.",ASC1022
101,"Your pet's well-being is our priority. Watch for subtle changes like abnormal behavior, decreased appetite, or disorientation. Be concerned by abnormal heart sounds, murmurs, or rapid breathing. Notice sudden blindness, seizures, or fixed dilated pupils – they need urgent care. Don't dismiss blood in the eye, bumping into objects, or paralysis. From frequent urination to increased water intake, vomiting, weight loss, and sudden death – every symptom counts. Act now to protect your pet's health.",ASC1022
102,"Join us as we explore the signs of high blood pressure in pets. Learn to spot abnormal behavior, decreased appetite, or sudden blindness. Listen for clues like abnormal heart sounds, murmurs, or rapid breathing. Understand the urgency of seizures or fixed dilated pupils. From blood in the eye to paralysis, every symptom has significance. Tune in to learn how to protect your pet's health.",ASC1022
113,"Symptoms of Bronchitis in Cats
Clinical signs include the following:

Respiratory distress
Rapid breathing (tachypnea)
Difficulty breathing (dyspnea)
Open-mouth breathing
Coughing (some owners mistakenly believe that their pet may have hairballs)
Noisy breathing, such as wheezing or even a rattling sound
Systemic signs such as inappetence, weight loss, and dullness may be seen",ASC104
